birthArea,birthDate,currentNationalTeamId,currentTeamId,firstName,foot,height,lastName,middleName,passportArea,role,shortName,weight,wyId
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",2001-08-13,null,31889,Devid Eugene,right,0,Bouah,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",D. Bouah,0,532436
"{'name': 'Ghana', 'id': 288, 'alpha3code': 'GHA', 'alpha2code': 'GH'}",1999-05-10,null,3217,Michael,left,187,Scarf,,"{'name': 'Ghana', 'id': 288, 'alpha3code': 'GHA', 'alpha2code': 'GH'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",M. Scarf,81,532651
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1998-12-19,null,3213,Manuel,right,0,Lombardoni,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",M. Lombardoni,0,535708
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",2000-10-07,null,26442,Salvatore,right,0,Esposito,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",S. Esposito,0,535716
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1999-03-01,null,3275,Pio Francesco,right,0,Russo,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",P. Russo,0,535738
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",2000-01-31,null,63189,Lorenzo,left,0,Bruzzi,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",L. Bruzzi,0,536520
"{'name': 'Denmark', 'id': 208, 'alpha3code': 'DNK', 'alpha2code': 'DK'}",1999-02-26,7714,39813,Alexander,right,0,Kert Molberg,,"{'name': 'Denmark', 'id': 208, 'alpha3code': 'DNK', 'alpha2code': 'DK'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",A. Molberg,0,540613
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",2000-01-27,null,3731,Francesco,right,182,Latella,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",F. Latella,69,544095
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",2001-02-11,null,3700,Nicolò,right,0,Cabras,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",N. Cabras,0,545472
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1999-12-09,null,26442,Luca,right,0,Seri,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",L. Seri,0,546326
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",2000-07-14,null,3700,Luca,left,0,Gagliano,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",L. Gagliano,0,546356
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",2000-12-20,null,3700,Riccardo,right,0,Ladinetti,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",R. Ladinetti,0,546357
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",2002-05-19,3759,3724,Manuel,,0,Gasparini,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",M. Gasparini,0,549982
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1987-04-19,null,1646,Joe,right,194,Hart,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",J. Hart,83,8301
"{'name': 'Greece', 'id': 300, 'alpha3code': 'GRC', 'alpha2code': 'GR'}",1985-07-11,12678,3187,Orestis,right,190,Karnezis,,"{'name': 'Greece', 'id': 300, 'alpha3code': 'GRC', 'alpha2code': 'GR'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",O. Karnezis,84,92864
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1991-11-26,null,1619,Manolo,left,186,Gabbiadini,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",M. Gabbiadini,81,20857
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1994-03-13,null,1644,Gerard,right,177,Deulofeu Lázaro,,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",Deulofeu,73,3348
"{'name': 'Gabon', 'id': 266, 'alpha3code': 'GAB', 'alpha2code': 'GA'}",1993-09-01,19062,1619,Mario,right,184,Lemina,,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",M. Lemina,76,29640
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1998-07-19,null,63044,Luca,right,178,Zanimacchia,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",L. Zanimacchia,68,447505
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1985-02-26,null,1624,Fernando,right,195,Llorente Torres,,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",Fernando Llorente,90,3424
"{'name': 'Poland', 'id': 616, 'alpha3code': 'POL', 'alpha2code': 'PL'}",1985-06-04,null,12804,Lukas,left,180,Podolski,,"{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",L. Podolski,80,15291
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1988-05-23,null,1633,Angelo,left,191,Obinze Ogbonna,,"{'name': 'Nigeria', 'id': 566, 'alpha3code': 'NGA', 'alpha2code': 'NG'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",A. Ogbonna,86,21100
"{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",1984-06-27,null,1644,José,left,185,Holebas,,"{'name': 'Greece', 'id': 300, 'alpha3code': 'GRC', 'alpha2code': 'GR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",J. Holebas,81,92899
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1989-12-02,null,1611,Matteo,right,182,Darmian,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",M. Darmian,70,21095
"{'name': 'Belgium', 'id': 56, 'alpha3code': 'BEL', 'alpha2code': 'BE'}",1979-05-31,null,5083,Jean-François,right,181,Gillet,,"{'name': 'Belgium', 'id': 56, 'alpha3code': 'BEL', 'alpha2code': 'BE'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",J. Gillet,78,20667
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1989-08-09,null,1644,Stefano,right,186,Okaka Chuka,,"{'name': 'Nigeria', 'id': 566, 'alpha3code': 'NGA', 'alpha2code': 'NG'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",S. Okaka,90,20505
"{'name': 'Uruguay', 'id': 858, 'alpha3code': 'URY', 'alpha2code': 'UY'}",1985-07-17,null,1644,Miguel Ángel,right,188,Britos Cabrera,,"{'name': 'Uruguay', 'id': 858, 'alpha3code': 'URY', 'alpha2code': 'UY'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",M. Britos,85,21160
"{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",1989-05-23,null,1651,Matias Ezequiel,right,187,Schelotto,,"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",E. Schelotto,79,20855
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1992-03-27,null,1633,Pedro ,right,185,Mba Obiang Avomo,,"{'name': 'Equatorial Guinea', 'id': 226, 'alpha3code': 'GNQ', 'alpha2code': 'GQ'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Pedro Obiang,75,20620
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1999-08-28,null,1659,Kyle,,0,Taylor,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",K. Taylor,0,515791
"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1982-09-22,null,1623,Maarten,right,197,Stekelenburg,,"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",M. Stekelenburg,92,20428
"{'name': 'Sweden', 'id': 752, 'alpha3code': 'SWE', 'alpha2code': 'SE'}",1981-10-03,null,7847,Zlatan,right,195,Ibrahimović,,"{'name': 'Bosnia-Herzegovina', 'id': 70, 'alpha3code': 'BIH', 'alpha2code': 'BA'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",Z. Ibrahimović,95,20420
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1987-04-16,null,1646,Aaron ,right,165,Lennon,,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",A. Lennon,63,8284
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1981-01-30,null,1639,Peter,right,201,Crouch,,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",P. Crouch,84,8747
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1985-10-24,null,7852,Wayne,right,176,Rooney,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",W. Rooney,83,7944
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-03-16,null,1623,Theo ,right,176,Walcott,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",T. Walcott,68,7879
"{'name': 'Czech Republic', 'id': 203, 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",1982-05-20,null,1609,Petr,left,196,Čech,,"{'name': 'Czech Republic', 'id': 203, 'alpha3code': 'CZE', 'alpha2code': 'CZ'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",P. Čech,90,7882
"{'name': 'Ecuador', 'id': 218, 'alpha3code': 'ECU', 'alpha2code': 'EC'}",1985-08-04,15797,1611,Luis Antonio,right,181,Valencia Mosquera,,"{'name': 'Ecuador', 'id': 218, 'alpha3code': 'ECU', 'alpha2code': 'EC'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",A. Valencia,78,7938
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1987-05-04,null,1610,Francesc,right,175,Fàbregas i Soler,,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Fàbregas,74,3350
"{'name': 'Poland', 'id': 616, 'alpha3code': 'POL', 'alpha2code': 'PL'}",1980-02-20,null,1659,Artur,right,193,Boruc,,"{'name': 'Poland', 'id': 616, 'alpha3code': 'POL', 'alpha2code': 'PL'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",A. Boruc,87,20921
"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",1985-12-10,null,1639,Charlie,left,185,Adam,,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",C. Adam,82,7961
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1986-01-04,null,1644,Younes,right,191,Kaboul,,"{'name': 'Morocco', 'id': 504, 'alpha3code': 'MAR', 'alpha2code': 'MA'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",Y. Kaboul,87,8272
"{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",1986-01-09,null,2491,Uwe,right,189,Hünemeier,,"{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",U. Hünemeier,84,15301
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1986-01-14,null,16928,Yohan,right,174,Cabaye,,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Y. Cabaye,71,7988
"{'name': 'Estonia', 'id': 233, 'alpha3code': 'EST', 'alpha2code': 'EE'}",1985-10-30,null,3173,Ragnar,left,187,Klavan,,"{'name': 'Estonia', 'id': 233, 'alpha3code': 'EST', 'alpha2code': 'EE'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",R. Klavan,78,74
"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1986-04-02,null,1639,Ibrahim,right,180,Afellay,,"{'name': 'Morocco', 'id': 504, 'alpha3code': 'MAR', 'alpha2code': 'MA'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",I. Afellay,76,3343
"{'name': 'Brazil', 'id': 76, 'alpha3code': 'BRA', 'alpha2code': 'BR'}",1981-02-15,null,1644,Heurelho,right,191,da Silva Gomes,,"{'name': 'Brazil', 'id': 76, 'alpha3code': 'BRA', 'alpha2code': 'BR'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",Gomes,91,8266
"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1983-10-20,null,1624,Michel,right,184,Vorm,,"{'name': 'Suriname', 'id': 740, 'alpha3code': 'SUR', 'alpha2code': 'SR'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",M. Vorm,84,77536
"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1988-08-07,null,1639,Erik,left,182,Pieters,,"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",E. Pieters,86,107
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1983-04-03,null,1644,Ben,left,193,Foster,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",B. Foster,90,8358
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1986-10-03,null,1644,Adrian,right,178,Mariappa,,"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",A. Mariappa,81,8889
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1982-08-17,null,1623,Phil,right,183,Jagielka,,"{'name': 'Poland', 'id': 616, 'alpha3code': 'POL', 'alpha2code': 'PL'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",P. Jagielka,83,8245
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1984-12-11,null,1623,Leighton,left,170,Baines,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",L. Baines,70,8239
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1980-01-18,null,1610,Robert,right,191,Green,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",R. Green,93,8544
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1981-02-23,null,1627,Gareth,left,185,Barry,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",G. Barry,79,8314
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1986-05-25,null,1627,James ,right,180,Morrison,,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Morrison,75,8374
"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}",1986-08-22,null,1615,Stephen ,right,173,Ireland,,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",S. Ireland,66,8017
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1986-01-04,null,1612,James,right,176,Milner,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Milner,70,8319
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1986-04-15,null,1646,Tom,right,188,Heaton,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",T. Heaton,86,77502
"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",1984-02-01,null,1639,Darren ,right,184,Fletcher,,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",D. Fletcher,74,7932
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1985-01-07,null,10531,Wayne,right,170,Routledge,,"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",W. Routledge,77,77557
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1982-10-07,null,1659,Jermain ,right,171,Defoe,,"{'name': 'St. Lucia', 'id': 662, 'alpha3code': 'LCA', 'alpha2code': 'LC'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",J. Defoe,65,8296
"{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",1985-01-16,null,1633,Pablo Javier,right,174,Zabaleta Girod,,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",P. Zabaleta,74,8313
"{'name': 'Chile', 'id': 152, 'alpha3code': 'CHL', 'alpha2code': 'CL'}",1983-04-13,null,1625,Claudio Andrés,right,184,Bravo Muñoz,,"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",C. Bravo,80,3662
"{'name': 'Chile', 'id': 152, 'alpha3code': 'CHL', 'alpha2code': 'CL'}",1988-12-19,12381,1611,Alexis Alejandro,right,169,Sánchez Sánchez,,"{'name': 'Chile', 'id': 152, 'alpha3code': 'CHL', 'alpha2code': 'CL'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",A. Sánchez,62,3361
"{'name': ""Côte d'Ivoire"", 'id': 384, 'alpha3code': 'CIV', 'alpha2code': 'CI'}",1983-05-13,null,null,Gnégnéri Yaya,right,189,Touré,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Y. Touré,90,8324
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1985-06-28,null,1646,Phil,right,180,Bardsley,,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",P. Bardsley,74,8516
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-09-01,null,1612,Daniel,left,180,Sturridge,,"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",D. Sturridge,76,7907
"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1988-04-03,null,1626,Tim,left,188,Krul,,"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",T. Krul,84,7976
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1988-03-17,null,1619,Fraser,right,201,Forster,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",F. Forster,93,61941
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1989-01-06,null,1633,Andy,left,193,Carroll,,"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",A. Carroll,79,7970
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",1987-05-08,null,1633,Mark,right,180,Noble,,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",M. Noble,70,8561
"{'name': 'Bosnia-Herzegovina', 'id': 70, 'alpha3code': 'BIH', 'alpha2code': 'BA'}",1984-10-02,null,1631,Eldin,right,191,Jakupovic,,"{'name': 'Switzerland', 'id': 756, 'alpha3code': 'CHE', 'alpha2code': 'CH'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",E. Jakupovic,85,93084
"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}",1988-10-11,8274,1623,Séamus,right,177,Coleman,,"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",S. Coleman,77,8240
"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1990-11-11,664,1612,Georginio,right,175,Wijnaldum,,"{'name': 'Suriname', 'id': 740, 'alpha3code': 'SUR', 'alpha2code': 'SR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",G. Wijnaldum,74,116
"{'name': 'Austria', 'id': 40, 'alpha3code': 'AUT', 'alpha2code': 'AT'}",1986-04-07,null,1631,Christian,left,187,Fuchs,,"{'name': 'Austria', 'id': 40, 'alpha3code': 'AUT', 'alpha2code': 'AT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",C. Fuchs,89,14853
"{'name': 'New Zealand', 'id': 554, 'alpha3code': 'NZL', 'alpha2code': 'NZ'}",1988-07-03,10522,1633,Winston ,right,190,Reid,,"{'name': 'Denmark', 'id': 208, 'alpha3code': 'DNK', 'alpha2code': 'DK'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",W. Reid,87,8553
"{'name': 'Denmark', 'id': 208, 'alpha3code': 'DNK', 'alpha2code': 'DK'}",1984-04-13,null,1646,Anders,right,193,Lindegaard,,"{'name': 'Denmark', 'id': 208, 'alpha3code': 'DNK', 'alpha2code': 'DK'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",A. Lindegaard,79,7912
"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",1989-08-28,null,8509,Jamie,right,175,Murphy,,"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Murphy,64,62091
"{'name': 'Belgium', 'id': 56, 'alpha3code': 'BEL', 'alpha2code': 'BE'}",1988-04-15,null,1646,Steven,right,175,Defour,,"{'name': 'Belgium', 'id': 56, 'alpha3code': 'BEL', 'alpha2code': 'BE'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",S. Defour,72,70092
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1989-08-16,4418,1624,Moussa,right,187,Sissoko,,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",M. Sissoko,91,25804
"{'name': 'Cameroon', 'id': 120, 'alpha3code': 'CMR', 'alpha2code': 'CM'}",1988-04-25,null,1651,Gaëtan,left,187,Bong Songo,,"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",G. Bong,74,26495
